id,email,data,valor,quantidade,produto
874,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
875,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
876,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
877,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
878,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
879,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
880,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
881,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
882,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
883,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
884,Guilherme@gmai.com,2024-09-01 09:00:00,13434949346498.0,96434,ZapFlow com Gemini
885,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
886,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
887,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
888,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
889,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
890,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
891,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
892,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
893,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
894,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
895,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
896,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
897,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
898,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
899,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
900,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
901,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
902,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
903,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
904,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
905,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
906,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
907,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
908,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
909,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
910,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
911,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
912,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
913,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
914,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
915,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
916,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
917,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
918,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
919,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
920,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
921,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
922,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
923,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
924,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
925,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
926,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
927,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
928,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
929,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
930,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
931,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
932,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
933,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
934,ficafrio@frio.com,2024-09-11 10:00:00,30000.0,80,ZapFlow com chatGPT
935,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
936,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
937,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
938,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
939,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
940,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
941,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
942,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
943,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
944,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
945,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
946,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
947,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
948,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
949,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
950,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
951,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
952,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
953,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
954,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
955,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
956,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
957,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
958,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
959,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
960,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
961,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
962,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
963,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
964,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
965,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
966,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
967,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
968,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
969,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
970,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
971,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
973,turco@yahoo.com.br,2024-09-11 09:00:00,55555.99,3000,ZapFlow com Llama3.0
974,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
972,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
975,zé@teste.com.br,2024-09-25 10:15:00,21321.56,197846,ZapFlow com chatGPT
976,assas@easas.asas,2024-09-11 09:00:00,1e+288,99,ZapFlow com Gemini
977,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
978,galvaofilho@gmail.com,2024-09-11 09:00:00,99991100.0,987654321,ZapFlow com chatGPT
979,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
980,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
981,zé@teste.com.br,2024-09-25 10:15:00,21321.56,197846,ZapFlow com chatGPT
982,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
983,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
984,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
985,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
986,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
988,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
987,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
989,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
990,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
991,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
992,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
993,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
994,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
995,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
996,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
997,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
998,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
999,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1000,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1001,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1002,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1003,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1004,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1005,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1006,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1007,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1008,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1009,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1010,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1011,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1012,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1013,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1014,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1015,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1016,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1017,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1018,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1019,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1020,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1021,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1022,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1023,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1024,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1025,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1026,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1027,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1028,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1029,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1030,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1031,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1032,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1033,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1034,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1035,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1036,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1037,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1038,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1040,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1039,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1042,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1041,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1043,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1044,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1045,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1046,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1047,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1048,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1049,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1050,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1051,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1053,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1052,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1054,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1055,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1056,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1057,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1058,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1059,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1060,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1061,Roberto222@gmail.com,2024-09-12 09:00:00,25000.0,10,ZapFlow com chatGPT
1062,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1063,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1064,everton3@gmail.com,2024-09-11 11:15:00,87879.0,19,ZapFlow com Gemini
1065,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1066,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1067,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1068,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1070,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1069,zé@teste.com.br,2024-09-25 10:15:00,21321.56,197846,ZapFlow com chatGPT
1071,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1072,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1073,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1074,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1075,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1076,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1077,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1078,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1079,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1080,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1081,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1082,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1083,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1084,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1085,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1086,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1087,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1088,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1089,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1090,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1091,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1092,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1093,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1094,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1095,testevalmon@outlook.com,2024-09-12 09:15:00,50000000.0,7,ZapFlow com Gemini
1096,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1097,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1098,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1099,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1100,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1101,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1102,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1103,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1104,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1105,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1106,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1107,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1108,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1109,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
1110,AlexandreDeMoraes@stf.gov.br,2024-09-11 09:00:00,999999999999.0,1000000000,ZapFlow com Gemini
